Id	Name	Type	Aliases
11097	NUP42	GENE	
3750	KCND1	GENE	
163049	ZNF791	GENE	hsa:163049,zinc finger protein 791,ENSG00000173875
63976	PRDM16	GENE	hsa:63976,PR/SET domain 16,ENSG00000142611
63978	PRDM14	GENE	
hsa-miR-137-3p	hsa-miR-137-3p	MIRNA	
3748	KCNC3	GENE	
163051	ZNF709	GENE	hsa:163051,zinc finger protein 709,ENSG00000242852
3749	KCNC4	GENE	
23072	HECW1	GENE	
163050	ZNF564	GENE	hsa:163050,zinc finger protein 564,ENSG00000249709
23074	UHRF1BP1L	GENE	
23075	SWAP70	GENE	
3741	KCNA5	GENE	
3742	KCNA6	GENE	
3743	KCNA7	GENE	
3744	KCNA10	GENE	
3745	KCNB1	GENE	
3746	KCNC1	GENE	
3747	KCNC2	GENE	
3760	KCNJ3	GENE	hsa:3760,potassium inwardly rectifying channel subfamily J member 3,ENSG00000162989
285676	ZNF454	GENE	hsa:285676,zinc finger protein 454,ENSG00000178187
3761	KCNJ4	GENE	hsa:3761,potassium inwardly rectifying channel subfamily J member 4,ENSG00000168135
3759	KCNJ2	GENE	hsa:3759,potassium inwardly rectifying channel subfamily J member 2,ENSG00000123700
hsa-miR-302c-5p	hsa-miR-302c-5p	MIRNA	
3751	KCND2	GENE	
3752	KCND3	GENE	
3753	KCNE1	GENE	hsa:3753,potassium voltage-gated channel subfamily E regulatory subunit 1,ENSG00000180509
3754	KCNF1	GENE	
3755	KCNG1	GENE	
3756	KCNH1	GENE	
3757	KCNH2	GENE	
3758	KCNJ1	GENE	hsa:3758,potassium inwardly rectifying channel subfamily J member 1,ENSG00000151704
3770	KCNJ14	GENE	hsa:3770,potassium inwardly rectifying channel subfamily J member 14,ENSG00000182324
3772	KCNJ15	GENE	hsa:3772,potassium inwardly rectifying channel subfamily J member 15,ENSG00000157551
1107	CHD3	GENE	
hsa-miR-629-3p	hsa-miR-629-3p	MIRNA	
1105	CHD1	GENE	
1104	RCC1	GENE	
1103	CHAT	GENE	hsa:1103,choline O-acetyltransferase,ENSG00000070748
1101	CHAD	GENE	hsa:1101,chondroadherin,ENSG00000136457
3762	KCNJ5	GENE	hsa:3762,potassium inwardly rectifying channel subfamily J member 5,ENSG00000120457
3763	KCNJ6	GENE	hsa:3763,potassium inwardly rectifying channel subfamily J member 6,ENSG00000157542
3764	KCNJ8	GENE	hsa:3764,potassium inwardly rectifying channel subfamily J member 8,ENSG00000121361
3765	KCNJ9	GENE	hsa:3765,potassium inwardly rectifying channel subfamily J member 9,ENSG00000162728
3766	KCNJ10	GENE	hsa:3766,potassium inwardly rectifying channel subfamily J member 10,ENSG00000177807
3767	KCNJ11	GENE	hsa:3767,potassium inwardly rectifying channel subfamily J member 11,ENSG00000187486
3768	KCNJ12	GENE	hsa:3768,potassium inwardly rectifying channel subfamily J member 12,ENSG00000184185
1109	AKR1C4	GENE	hsa:1109,aldo-keto reductase family 1 member C4,ENSG00000198610
1108	CHD4	GENE	hsa:1108,chromodomain helicase DNA binding protein 4,ENSG00000111642
hsa-miR-301a-5p	hsa-miR-301a-5p	MIRNA	
3780	KCNN1	GENE	
3781	KCNN2	GENE	
3782	KCNN3	GENE	
3783	KCNN4	GENE	hsa:3783,potassium calcium-activated channel subfamily N member 4,ENSG00000104783
1121	CHM	GENE	
1120	CHKB	GENE	hsa:1120,choline kinase beta,ENSG00000100288
hsa-miR-605-5p	hsa-miR-605-5p	MIRNA	
1118	CHIT1	GENE	hsa:1118,chitinase 1,ENSG00000133063
1114	CHGB	GENE	
2444	FRK	GENE	
hsa-miR-302c-3p	hsa-miR-302c-3p	MIRNA	
1111	CHEK1	GENE	hsa:1111,checkpoint kinase 1,ENSG00000149554
3773	KCNJ16	GENE	hsa:3773,potassium inwardly rectifying channel subfamily J member 16,ENSG00000153822
3775	KCNK1	GENE	
3776	KCNK2	GENE	hsa:3776,potassium two pore domain channel subfamily K member 2,ENSG00000082482
3777	KCNK3	GENE	hsa:3777,potassium two pore domain channel subfamily K member 3,ENSG00000171303
3778	KCNMA1	GENE	hsa:3778,potassium calcium-activated channel subfamily M alpha 1,ENSG00000156113
3779	KCNMB1	GENE	hsa:3779,potassium calcium-activated channel subfamily M regulatory beta subunit 1,ENSG00000145936
1119	CHKA	GENE	hsa:1119,choline kinase alpha,ENSG00000110721
3790	KCNS3	GENE	
3791	KDR	GENE	hsa:3791,kinase insert domain receptor,ENSG00000128052
3792	KEL	GENE	
1132	CHRM4	GENE	hsa:1132,cholinergic receptor muscarinic 4,ENSG00000180720
1131	CHRM3	GENE	hsa:1131,cholinergic receptor muscarinic 3,ENSG00000133019
1129	CHRM2	GENE	hsa:1129,cholinergic receptor muscarinic 2,ENSG00000181072
1128	CHRM1	GENE	hsa:1128,cholinergic receptor muscarinic 1,ENSG00000168539
284309	ZNF776	GENE	hsa:284309,zinc finger protein 776,ENSG00000152443
284307	ZIK1	GENE	hsa:284307,zinc finger protein interacting with K protein 1,ENSG00000171649
284306	ZNF547	GENE	hsa:284306,zinc finger protein 547,ENSG00000152433
1124	CHN2	GENE	
1123	CHN1	GENE	
1122	CHML	GENE	
3784	KCNQ1	GENE	hsa:3784,potassium voltage-gated channel subfamily Q member 1,ENSG00000053918,ENSG00000282076
3785	KCNQ2	GENE	
3786	KCNQ3	GENE	
3787	KCNS1	GENE	
3788	KCNS2	GENE	
1143	CHRNB4	GENE	hsa:1143,cholinergic receptor nicotinic beta 4 subunit,ENSG00000117971
1142	CHRNB3	GENE	hsa:1142,cholinergic receptor nicotinic beta 3 subunit,ENSG00000147432
1141	CHRNB2	GENE	hsa:1141,cholinergic receptor nicotinic beta 2 subunit,ENSG00000160716
1140	CHRNB1	GENE	hsa:1140,cholinergic receptor nicotinic beta 1 subunit,ENSG00000170175,ENSG00000283946
1139	CHRNA7	GENE	hsa:1139,cholinergic receptor nicotinic alpha 7 subunit,ENSG00000175344,ENSG00000274542,ENSG00000282088
1138	CHRNA5	GENE	hsa:1138,cholinergic receptor nicotinic alpha 5 subunit,ENSG00000169684
1137	CHRNA4	GENE	hsa:1137,cholinergic receptor nicotinic alpha 4 subunit,ENSG00000101204
1136	CHRNA3	GENE	hsa:1136,cholinergic receptor nicotinic alpha 3 subunit,ENSG00000080644
1135	CHRNA2	GENE	hsa:1135,cholinergic receptor nicotinic alpha 2 subunit,ENSG00000120903
1134	CHRNA1	GENE	hsa:1134,cholinergic receptor nicotinic alpha 1 subunit,ENSG00000138435
1133	CHRM5	GENE	hsa:1133,cholinergic receptor muscarinic 5,ENSG00000184984
3795	KHK	GENE	hsa:3795,ketohexokinase,ENSG00000138030
3796	KIF2A	GENE	
3797	KIF3C	GENE	
3798	KIF5A	GENE	hsa:3798,kinesin family member 5A,ENSG00000155980
3799	KIF5B	GENE	hsa:3799,kinesin family member 5B,ENSG00000170759
284370	ZNF615	GENE	hsa:284370,zinc finger protein 615,ENSG00000197619
hsa-miR-3064-5p	hsa-miR-3064-5p	MIRNA	
285643	KIF4B	GENE	
1154	CISH	GENE	hsa:1154,cytokine inducible SH2 containing protein,ENSG00000114737
1152	CKB	GENE	hsa:1152,creatine kinase B,ENSG00000166165
1149	CIDEA	GENE	hsa:1149,cell death inducing DFFA like effector a,ENSG00000176194
1147	CHUK	GENE	hsa:1147,component of inhibitor of nuclear factor kappa B kinase complex,ENSG00000213341
1146	CHRNG	GENE	hsa:1146,cholinergic receptor nicotinic gamma subunit,ENSG00000196811
1145	CHRNE	GENE	hsa:1145,cholinergic receptor nicotinic epsilon subunit,ENSG00000108556
2475	MTOR	GENE	hsa:2475,mechanistic target of rapamycin kinase,ENSG00000198793
1144	CHRND	GENE	hsa:1144,cholinergic receptor nicotinic delta subunit,ENSG00000135902
ebv-miR-BART3-3p	ebv-miR-BART3-3p	MIRNA	
50801	KCNK4	GENE	
50808	AK3	GENE	hsa:50808,adenylate kinase 3,ENSG00000147853
50807	ASAP1	GENE	hsa:50807,ArfGAP with SH3 domain, ankyrin repeat and PH domain 1,ENSG00000153317
2495	FTH1	GENE	hsa:2495,ferritin heavy chain 1,ENSG00000167996
2494	NR5A2	GENE	hsa:2494,nuclear receptor subfamily 5 group A member 2,ENSG00000116833
1163	CKS1B	GENE	hsa:1163,CDC28 protein kinase regulatory subunit 1B,ENSG00000173207
285659	OR2V2	GENE	hsa:285659,olfactory receptor family 2 subfamily V member 2,ENSG00000182613
2492	FSHR	GENE	hsa:2492,follicle stimulating hormone receptor,ENSG00000170820
1161	ERCC8	GENE	
2491	CENPI	GENE	
1160	CKMT2	GENE	hsa:1160,creatine kinase, mitochondrial 2,ENSG00000131730
1159	CKMT1B	GENE	hsa:1159,creatine kinase, mitochondrial 1B,ENSG00000237289
1158	CKM	GENE	hsa:1158,creatine kinase, M-type,ENSG00000104879
2488	FSHB	GENE	hsa:2488,follicle stimulating hormone subunit beta,ENSG00000131808
284359	IZUMO1	GENE	
2487	FRZB	GENE	hsa:2487,frizzled related protein,ENSG00000162998
1155	TBCB	GENE	
50813	COPS7A	GENE	
50814	NSDHL	GENE	hsa:50814,NAD(P) dependent steroid dehydrogenase-like,ENSG00000147383
1176	AP3S1	GENE	
1175	AP2S1	GENE	hsa:1175,adaptor related protein complex 2 subunit sigma 1,ENSG00000042753
1174	AP1S1	GENE	hsa:1174,adaptor related protein complex 1 subunit sigma 1,ENSG00000106367
1173	AP2M1	GENE	hsa:1173,adaptor related protein complex 2 subunit mu 1,ENSG00000161203
hsa-miR-629-5p	hsa-miR-629-5p	MIRNA	
284348	LYPD5	GENE	
hsa-miR-548b-3p	hsa-miR-548b-3p	MIRNA	
23208	SYT11	GENE	
283093	OR4C12	GENE	hsa:283093,olfactory receptor family 4 subfamily C member 12,ENSG00000221954,ENSG00000284255
283092	OR4C13	GENE	hsa:283092,olfactory receptor family 4 subfamily C member 13,ENSG00000258817
25862	USP49	GENE	
1187	CLCNKA	GENE	
25861	WHRN	GENE	
1186	CLCN7	GENE	
23200	ATP11B	GENE	
1185	CLCN6	GENE	
1184	CLCN5	GENE	
23203	PMPCA	GENE	
1183	CLCN4	GENE	
25865	PRKD2	GENE	hsa:25865,protein kinase D2,ENSG00000105287
1182	CLCN3	GENE	
23205	ACSBG1	GENE	hsa:23205,acyl-CoA synthetase bubblegum family member 1,ENSG00000103740
1181	CLCN2	GENE	
1180	CLCN1	GENE	
1179	CLCA1	GENE	hsa:1179,chloride channel accessory 1,ENSG00000016490
11221	DUSP10	GENE	hsa:11221,dual specificity phosphatase 10,ENSG00000143507
84166	NLRC5	GENE	
11222	MRPL3	GENE	
11224	RPL35	GENE	hsa:11224,ribosomal protein L35,ENSG00000136942
11227	GALNT5	GENE	hsa:11227,polypeptide N-acetylgalactosaminyltransferase 5,ENSG00000136542
84164	ASCC2	GENE	
11226	GALNT6	GENE	hsa:11226,polypeptide N-acetylgalactosaminyltransferase 6,ENSG00000139629
85480	TSLP	GENE	hsa:85480,thymic stromal lymphopoietin,ENSG00000145777
25873	RPL36	GENE	hsa:25873,ribosomal protein L36,ENSG00000130255
23210	JMJD6	GENE	
25874	MPC2	GENE	
1193	CLIC2	GENE	
25879	DCAF13	GENE	
23216	TBC1D1	GENE	hsa:23216,TBC1 domain family member 1,ENSG00000065882
1191	CLU	GENE	hsa:1191,clusterin,ENSG00000120885
84159	ARID5B	GENE	
25870	SUMF2	GENE	
1188	CLCNKB	GENE	
11232	POLG2	GENE	
11236	RNF139	GENE	
11238	CA5B	GENE	hsa:11238,carbonic anhydrase 5B,ENSG00000169239
84152	PPP1R1B	GENE	hsa:84152,protein phosphatase 1 regulatory inhibitor subunit 1B,ENSG00000131771
166929	SGMS2	GENE	hsa:166929,sphingomyelin synthase 2,ENSG00000164023
25847	ANAPC13	GENE	hsa:25847,anaphase promoting complex subunit 13,ENSG00000129055
25842	ASF1A	GENE	
84188	FAR1	GENE	
11201	POLI	GENE	
11200	CHEK2	GENE	hsa:11200,checkpoint kinase 2,ENSG00000183765
84189	SLITRK6	GENE	hsa:84189,SLIT and NTRK like family member 6,ENSG00000184564
11202	KLK8	GENE	
84171	LOXL4	GENE	
25855	BRMS1	GENE	
440387	CTRB2	GENE	
11218	DDX20	GENE	
139322	APOOL	GENE	
11211	FZD10	GENE	hsa:11211,frizzled class receptor 10,ENSG00000111432
11214	AKAP13	GENE	hsa:11214,A-kinase anchoring protein 13,ENSG00000170776
84172	POLR1B	GENE	
11213	IRAK3	GENE	hsa:11213,interleukin 1 receptor associated kinase 3,ENSG00000090376
11216	AKAP10	GENE	
284383	OR2Z1	GENE	hsa:284383,olfactory receptor family 2 subfamily Z member 1,ENSG00000181733
84174	SLA2	GENE	
25828	TXN2	GENE	hsa:25828,thioredoxin 2,ENSG00000100348
128674	PROKR2	GENE	
441669	OR4Q3	GENE	hsa:441669,olfactory receptor family 4 subfamily Q member 3
114026	ZIM3	GENE	hsa:114026,zinc finger imprinted 3,ENSG00000141946
126014	OSCAR	GENE	hsa:126014,osteoclast associated Ig-like receptor,ENSG00000170909,ENSG00000275551,ENSG00000274703,ENSG00000275644,ENSG00000276982,ENSG00000278378,ENSG00000278533,ENSG00000277088,ENSG00000273511,ENSG00000275736
25820	ARIH1	GENE	
25824	PRDX5	GENE	
441670	OR4M1	GENE	hsa:441670,olfactory receptor family 4 subfamily M member 1,ENSG00000176299
115361	GBP4	GENE	
hsa-miR-654-3p	hsa-miR-654-3p	MIRNA	
130916	MTERF4	GENE	
115362	GBP5	GENE	
126006	PCP2	GENE	
25837	RAB26	GENE	
25836	NIPBL	GENE	
25839	COG4	GENE	
84193	SETD3	GENE	
126003	TRAPPC5	GENE	
25831	HECTD1	GENE	
25830	SULT4A1	GENE	
25834	MGAT4C	GENE	hsa:25834,MGAT4 family member C,ENSG00000182050,ENSG00000283530,ENSG00000285137
414062	CCL3L3	GENE	hsa:414062,C-C motif chemokine ligand 3 like 3,ENSG00000277796,ENSG00000277768,ENSG00000277336,ENSG00000276085
414060	TBC1D3C	GENE	
105180391	SPDYE15	GENE	hsa:105180391,speedy/RINGO cell cycle regulator family member E15,ENSG00000286014
84197	POMK	GENE	hsa:84197,protein O-mannose kinase,ENSG00000185900
84196	USP48	GENE	
25804	LSM4	GENE	
25805	BAMBI	GENE	hsa:25805,BMP and activin membrane bound inhibitor,ENSG00000095739
25809	TTLL1	GENE	
25800	SLC39A6	GENE	
25802	LMOD1	GENE	
hsa-miR-654-5p	hsa-miR-654-5p	MIRNA	
142910	LIPJ	GENE	
25816	TNFAIP8	GENE	
25819	NOCT	GENE	
25818	KLK5	GENE	
200734	SPRED2	GENE	
25813	SAMM50	GENE	
128637	TBC1D20	GENE	
11180	WDR6	GENE	
154881	KCTD7	GENE	
11182	SLC2A6	GENE	
11181	TREH	GENE	hsa:11181,trehalase,ENSG00000118094
11184	MAP4K1	GENE	hsa:11184,mitogen-activated protein kinase kinase kinase kinase 1,ENSG00000104814,ENSG00000282928
392133	OR10AC1	GENE	hsa:392133,olfactory receptor family 10 subfamily AC member 1 (gene/pseudogene),ENSG00000285252,ENSG00000176510
11186	RASSF1	GENE	hsa:11186,Ras association domain family member 1,ENSG00000068028
11185	INMT	GENE	hsa:11185,indolethylamine N-methyltransferase,ENSG00000241644
23166	STAB1	GENE	
23168	RTF1	GENE	
23169	SLC35D1	GENE	
392138	OR2A25	GENE	hsa:392138,olfactory receptor family 2 subfamily A member 25,ENSG00000221933,ENSG00000285496
729920	CRPPA	GENE	hsa:729920,CDP-L-ribitol pyrophosphorylase A,ENSG00000214960
85409	NKD2	GENE	hsa:85409,NKD inhibitor of WNT signaling pathway 2,ENSG00000145506,ENSG00000276920
142891	SAMD8	GENE	
23160	WDR43	GENE	
85417	CCNB3	GENE	hsa:85417,cyclin B3,ENSG00000147082
115286	SLC25A26	GENE	
23162	MAPK8IP3	GENE	hsa:23162,mitogen-activated protein kinase 8 interacting protein 3,ENSG00000138834
85414	SLC45A3	GENE	hsa:85414,solute carrier family 45 member 3,ENSG00000158715
85415	RHPN2	GENE	
23163	GGA3	GENE	
23165	NUP205	GENE	
85413	SLC22A16	GENE	
11188	NISCH	GENE	
11187	PKP3	GENE	
10	NAT2	GENE	hsa:10,N-acetyltransferase 2,ENSG00000156006
404672	GTF2H5	GENE	
11190	CEP250	GENE	
11193	WBP4	GENE	
13	AADAC	GENE	
14	AAMP	GENE	
15	AANAT	GENE	hsa:15,aralkylamine N-acetyltransferase,ENSG00000129673
16	AARS1	GENE	hsa:16,alanyl-tRNA synthetase 1,ENSG00000090861
11194	ABCB8	GENE	
11197	WIF1	GENE	hsa:11197,WNT inhibitory factor 1,ENSG00000156076
11196	SEC23IP	GENE	
18	ABAT	GENE	hsa:18,4-aminobutyrate aminotransferase,ENSG00000183044
19	ABCA1	GENE	hsa:19,ATP binding cassette subfamily A member 1,ENSG00000165029
23179	RGL1	GENE	hsa:23179,ral guanine nucleotide dissociation stimulator like 1,ENSG00000143344
127253	TYW3	GENE	
85407	NKD1	GENE	hsa:85407,NKD inhibitor of WNT signaling pathway 1,ENSG00000140807
115273	RAB42	GENE	
23170	TTLL12	GENE	
23171	GPD1L	GENE	hsa:23171,glycerol-3-phosphate dehydrogenase 1 like,ENSG00000152642
23172	ABRAXAS2	GENE	
85403	EAF1	GENE	
23173	METAP1	GENE	
23175	LPIN1	GENE	hsa:23175,lipin 1,ENSG00000134324
11198	SUPT16H	GENE	
20	ABCA2	GENE	
21	ABCA3	GENE	
22	ABCB7	GENE	
23	ABCF1	GENE	
24	ABCA4	GENE	
11160	ERLIN2	GENE	
25	ABL1	GENE	hsa:25,ABL proto-oncogene 1, non-receptor tyrosine kinase,ENSG00000097007
26	AOC1	GENE	hsa:26,amine oxidase copper containing 1,ENSG00000002726
27	ABL2	GENE	hsa:27,ABL proto-oncogene 2, non-receptor tyrosine kinase,ENSG00000143322
28	ABO	GENE	hsa:28,ABO, alpha 1-3-N-acetylgalactosaminyltransferase and alpha 1-3-galactosyltransferase,ENSG00000175164
11164	NUDT5	GENE	hsa:11164,nudix hydrolase 5,ENSG00000165609
29	ABR	GENE	
11163	NUDT4	GENE	
127247	ASB17	GENE	
23149	FCHO1	GENE	
84108	PCGF6	GENE	
84109	QRFPR	GENE	hsa:84109,pyroglutamylated RFamide peptide receptor,ENSG00000186867
85439	STON2	GENE	
85437	ZCRB1	GENE	
23141	ANKLE2	GENE	
23142	DCUN1D4	GENE	
84105	PCBD2	GENE	hsa:84105,pterin-4 alpha-carbinolamine dehydratase 2,ENSG00000132570
84100	ARL6	GENE	
11165	NUDT3	GENE	
84102	SLC41A2	GENE	
84101	USP44	GENE	
11167	FSTL1	GENE	
30	ACAA1	GENE	hsa:30,acetyl-CoA acyltransferase 1,ENSG00000060971
31	ACACA	GENE	hsa:31,acetyl-CoA carboxylase alpha,ENSG00000278540,ENSG00000275176
32	ACACB	GENE	hsa:32,acetyl-CoA carboxylase beta,ENSG00000076555
33	ACADL	GENE	hsa:33,acyl-CoA dehydrogenase long chain,ENSG00000115361
34	ACADM	GENE	hsa:34,acyl-CoA dehydrogenase medium chain,ENSG00000117054
11171	STRAP	GENE	
35	ACADS	GENE	hsa:35,acyl-CoA dehydrogenase short chain,ENSG00000122971
153562	MARVELD2	GENE	hsa:153562,MARVEL domain containing 2,ENSG00000152939,ENSG00000274671
36	ACADSB	GENE	hsa:36,acyl-CoA dehydrogenase short/branched chain,ENSG00000196177
11173	ADAMTS7	GENE	
37	ACADVL	GENE	hsa:37,acyl-CoA dehydrogenase very long chain,ENSG00000072778
441639	OR9K2	GENE	hsa:441639,olfactory receptor family 9 subfamily K member 2,ENSG00000170605
38	ACAT1	GENE	hsa:38,acetyl-CoA acetyltransferase 1,ENSG00000075239
39	ACAT2	GENE	hsa:39,acetyl-CoA acetyltransferase 2,ENSG00000120437
11174	ADAMTS6	GENE	
hsa-miR-196a-3p	hsa-miR-196a-3p	MIRNA	
11176	BAZ2A	GENE	
40	ASIC2	GENE	hsa:40,acid sensing ion channel subunit 2,ENSG00000108684
41	ASIC1	GENE	hsa:41,acid sensing ion channel subunit 1,ENSG00000110881
139285	AMER1	GENE	
43	ACHE	GENE	hsa:43,acetylcholinesterase (Cartwright blood group),ENSG00000087085
47	ACLY	GENE	hsa:47,ATP citrate lyase,ENSG00000131473
11140	CDC37	GENE	hsa:11140,cell division cycle 37, HSP90 cochaperone,ENSG00000105401
48	ACO1	GENE	hsa:48,aconitase 1,ENSG00000122729
166824	RASSF6	GENE	hsa:166824,Ras association domain family member 6,ENSG00000169435
11141	IL1RAPL1	GENE	
23122	CLASP2	GENE	
644150	WIPF3	GENE	hsa:644150,WAS/WASL interacting protein family member 3,ENSG00000122574
23127	COLGALT2	GENE	hsa:23127,collagen beta(1-O)galactosyltransferase 2,ENSG00000198756
23129	PLXND1	GENE	
hsa-miR-125a-3p	hsa-miR-125a-3p	MIRNA	
84129	ACAD11	GENE	
84126	ATRIP	GENE	hsa:84126,ATR interacting protein,ENSG00000164053
25780	RASGRP3	GENE	hsa:25780,RAS guanyl releasing protein 3,ENSG00000152689
85456	TNKS1BP1	GENE	
84128	WDR75	GENE	
23120	ATP10B	GENE	
25782	RAB3GAP2	GENE	
11144	DMC1	GENE	
11143	KAT7	GENE	
85455	DISP2	GENE	
11146	GLMN	GENE	hsa:11146,glomulin, FKBP associated protein,ENSG00000174842
84124	ZNF394	GENE	
11145	PLAAT3	GENE	hsa:11145,phospholipase A and acyltransferase 3,ENSG00000176485
50	ACO2	GENE	hsa:50,aconitase 2,ENSG00000100412
51	ACOX1	GENE	hsa:51,acyl-CoA oxidase 1,ENSG00000161533
52	ACP1	GENE	hsa:52,acid phosphatase 1,ENSG00000143727
53	ACP2	GENE	hsa:53,acid phosphatase 2, lysosomal,ENSG00000134575
11149	BVES	GENE	hsa:11149,blood vessel epicardial substance,ENSG00000112276
54	ACP5	GENE	hsa:54,acid phosphatase 5, tartrate resistant,ENSG00000102575
392188	USP17L8	GENE	
59	ACTA2	GENE	hsa:59,actin alpha 2, smooth muscle,ENSG00000107796
11152	WDR45	GENE	
25796	PGLS	GENE	hsa:25796,6-phosphogluconolactonase,ENSG00000130313
23133	PHF8	GENE	
23135	KDM6B	GENE	
23136	EPB41L3	GENE	
23137	SMC5	GENE	
25799	ZNF324	GENE	hsa:25799,zinc finger protein 324,ENSG00000083812
25791	NGEF	GENE	hsa:25791,neuronal guanine nucleotide exchange factor,ENSG00000066248
23130	ATG2A	GENE	hsa:23130,autophagy related 2A,ENSG00000110046
25794	FSCN2	GENE	
25793	FBXO7	GENE	
hsa-miR-196a-5p	hsa-miR-196a-5p	MIRNA	
11154	AP4S1	GENE	
60	ACTB	GENE	hsa:60,actin beta,ENSG00000075624
11157	LSM6	GENE	
85441	HELZ2	GENE	
85440	DOCK7	GENE	
23108	RAP1GAP2	GENE	
441608	OR5B3	GENE	hsa:441608,olfactory receptor family 5 subfamily B member 3,ENSG00000172769
127281	PRXL2B	GENE	hsa:127281,peroxiredoxin like 2B,ENSG00000157870,ENSG00000275125
11120	BTN2A1	GENE	
25769	SLC24A2	GENE	
23107	MRPS27	GENE	
hsa-miR-125a-5p	hsa-miR-125a-5p	MIRNA	
84148	KAT8	GENE	
84144	SYDE2	GENE	
85476	GFM1	GENE	
70	ACTC1	GENE	hsa:70,actin alpha cardiac muscle 1,ENSG00000159251
85477	SCIN	GENE	hsa:85477,scinderin,ENSG00000006747
71	ACTG1	GENE	hsa:71,actin gamma 1,ENSG00000184009
11124	FAF1	GENE	hsa:11124,Fas associated factor 1,ENSG00000185104
72	ACTG2	GENE	hsa:72,actin gamma 2, smooth muscle,ENSG00000163017
11126	CD160	GENE	
84142	ABRAXAS1	GENE	hsa:84142,abraxas 1, BRCA1 A complex subunit,ENSG00000163322
11128	POLR3A	GENE	
11127	KIF3A	GENE	hsa:11127,kinesin family member 3A,ENSG00000131437
84141	EVA1A	GENE	
644186	SYCE3	GENE	
11131	CAPN11	GENE	
11130	ZWINT	GENE	
23112	TNRC6B	GENE	
23113	CUL9	GENE	
25776	CBY1	GENE	
23114	NFASC	GENE	hsa:23114,neurofascin,ENSG00000163531
25777	SUN2	GENE	
23118	TAB2	GENE	hsa:23118,TGF-beta activated kinase 1 (MAP3K7) binding protein 2,ENSG00000055208,ENSG00000228408
85465	SELENOI	GENE	hsa:85465,selenoprotein I,ENSG00000138018
84133	ZNRF3	GENE	hsa:84133,zinc and ring finger 3,ENSG00000183579
11133	KPTN	GENE	
84132	USP42	GENE	
81	ACTN4	GENE	hsa:81,actinin alpha 4,ENSG00000130402,ENSG00000282844
11132	CAPN10	GENE	
84135	UTP15	GENE	
11135	CDC42EP1	GENE	
85464	SSH2	GENE	hsa:85464,slingshot protein phosphatase 2,ENSG00000141298
115290	FBXO17	GENE	
11136	SLC7A9	GENE	
86	ACTL6A	GENE	hsa:86,actin like 6A,ENSG00000136518
84131	CEP78	GENE	
87	ACTN1	GENE	hsa:87,actinin alpha 1,ENSG00000072110
88	ACTN2	GENE	
89	ACTN3	GENE	
hsa-miR-892b	hsa-miR-892b	MIRNA	
hsa-miR-892a	hsa-miR-892a	MIRNA	
hsa-miR-891b	hsa-miR-891b	MIRNA	
100272147	CMC4	GENE	
94	ACVRL1	GENE	
95	ACY1	GENE	hsa:95,aminoacylase 1,ENSG00000243989
97	ACYP1	GENE	hsa:97,acylphosphatase 1,ENSG00000119640
98	ACYP2	GENE	hsa:98,acylphosphatase 2,ENSG00000170634
hsa-miR-1292-5p	hsa-miR-1292-5p	MIRNA	
50717	DCAF8	GENE	
261734	NPHP4	GENE	
3803	KIR2DL2	GENE	hsa:3803,killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 2,ENSG00000278731,ENSG00000275407,ENSG00000275914,ENSG00000273578,ENSG00000277725,ENSG00000273661,ENSG00000276011,ENSG00000275546,ENSG00000277251,ENSG00000278692,ENSG00000276731,ENSG00000275960,ENSG00000274412
164284	APCDD1L	GENE	hsa:164284,APC down-regulated 1 like,ENSG00000198768
3804	KIR2DL3	GENE	hsa:3804,killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3,ENSG00000243772,ENSG00000276459,ENSG00000277484,ENSG00000277317,ENSG00000273947,ENSG00000274830,ENSG00000276590,ENSG00000276218,ENSG00000274108,ENSG00000278369,ENSG00000278327,ENSG00000273887,ENSG00000277554,ENSG00000275008,ENSG00000274402,ENSG00000275623,ENSG00000275658,ENSG00000277924,ENSG00000274952,ENSG00000274410,ENSG00000283996,ENSG00000284504,ENSG00000283702,ENSG00000284132,ENSG00000284044,ENSG00000283708,ENSG00000283790,ENSG00000284241,ENSG00000284510,ENSG00000284236,ENSG00000284333
3805	KIR2DL4	GENE	hsa:3805,killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 4,ENSG00000189013,ENSG00000277355,ENSG00000275699,ENSG00000274189,ENSG00000275732,ENSG00000273575,ENSG00000274945,ENSG00000276779,ENSG00000274955,ENSG00000275237,ENSG00000276044,ENSG00000277964,ENSG00000275848,ENSG00000277076,ENSG00000277362,ENSG00000274193,ENSG00000277750,ENSG00000275456,ENSG00000277850,ENSG00000278074,ENSG00000275317,ENSG00000278430,ENSG00000278606,ENSG00000278201,ENSG00000278271,ENSG00000273498,ENSG00000277540,ENSG00000276979,ENSG00000274609,ENSG00000274232,ENSG00000284509,ENSG00000283961,ENSG00000284457,ENSG00000284013,ENSG00000284365,ENSG00000283869,ENSG00000283986,ENSG00000284340,ENSG00000284562,ENSG00000284206,ENSG00000284460
